kepoi_name,disposition,period,time0bk,duration,depth,ingress,impact,kepid
K02815.01,FALSE POSITIVE,1.545387,132.626200,2.948200,51.000000,0.000000,0.080000,9665922
K02816.01,CANDIDATE,1.289589,131.890800,1.330300,296.000000,0.000000,0.570000,11283615
K02817.01,CANDIDATE,0.634003,131.893700,0.925700,356.000000,0.000000,0.480000,7605093
K02818.01,FALSE POSITIVE,1.796818,134.834100,6.400100,385.000000,0.000000,0.030000,4952341
K02819.01,FALSE POSITIVE,18.011590,139.197200,5.786000,473.000000,0.000000,0.020000,4270565
K02820.01,CANDIDATE,3.009121,131.627600,2.458300,207.000000,0.000000,0.130000,11963206
K02821.01,CANDIDATE,79.245900,161.561000,5.644400,2312.000000,0.000000,0.020000,4249611
K02822.01,CANDIDATE,4.445911,131.741500,2.400900,449.000000,0.000000,0.600000,8263545
K02823.01,FALSE POSITIVE,0.933731,131.527800,4.944700,542.000000,0.000000,0.280000,10341917
K02824.01,FALSE POSITIVE,1.703347,132.465000,1.967900,358.000000,0.000000,0.280000,3241604
K02825.01,FALSE POSITIVE,0.764173,131.684900,2.318100,113.000000,0.000000,0.022000,9591070
K02826.01,FALSE POSITIVE,0.926848,132.681700,1.542200,435.000000,0.000000,0.450000,8227661
K02827.01,CANDIDATE,7.063161,132.532500,2.289500,196.000000,0.000000,0.890000,7428736
K02828.01,CANDIDATE,59.497860,146.943700,5.602100,1354.000000,0.000000,0.720000,6436029
K02828.02,CANDIDATE,505.465985,458.075570,10.120000,1964.000000,0.530000,0.510000,6436029
K02829.01,CANDIDATE,10.613405,135.691200,1.298200,159.000000,0.000000,0.900000,6197215
K02830.01,CANDIDATE,40.527970,168.041300,10.714300,401.000000,0.000000,0.940000,9244508
K02831.01,FALSE POSITIVE,0.571939,131.714870,1.046200,76.000000,0.000000,0.973000,9692557
K02832.01,CANDIDATE,3.575547,132.858700,2.419400,98.000000,0.000000,0.690000,9995402
K02833.01,CANDIDATE,1.791881,132.874300,1.258500,46.000000,0.000000,0.940000,9109857
K02834.01,CANDIDATE,136.205300,234.724100,5.633900,1264.000000,0.000000,0.140000,5609593
K02835.01,CANDIDATE,6.309229,133.994100,1.351600,752.000000,0.000000,0.540000,5436338
K02836.01,CANDIDATE,2.941938,133.107400,2.115600,309.000000,0.000000,0.030000,11414465
K02837.01,CANDIDATE,13.321910,142.723600,6.258800,128.000000,0.000000,0.640000,11565924
K02838.01,FALSE POSITIVE,7.699939,134.393200,4.499600,72.000000,0.000000,0.310000,6607357
K02838.02,CANDIDATE,4.774656,135.165600,3.845900,50.000000,0.000000,0.600000,6607357
K02839.01,CANDIDATE,2.164550,131.837800,1.374900,602.000000,0.000000,0.350000,6186964
K02840.01,CANDIDATE,3.679328,134.992900,3.805700,90.000000,0.000000,0.370000,6467363
K02840.02,CANDIDATE,7.446267,137.349700,3.211000,84.000000,0.000000,0.950000,6467363
K02841.01,CANDIDATE,159.390900,226.965000,6.676200,1017.000000,0.000000,0.770000,8758204
K02842.01,CANDIDATE,1.565409,132.913500,1.036300,3164.000000,0.000000,1.170000,8733898
K02842.02,CANDIDATE,5.148921,133.319600,1.415400,2780.000000,0.000000,1.190000,8733898
K02842.03,CANDIDATE,3.036179,134.069573,1.148000,1787.000000,0.239000,0.903000,8733898
K02843.01,FALSE POSITIVE,187.512500,178.105000,8.045100,1229.000000,0.000000,0.890000,8176019
K02844.01,FALSE POSITIVE,2.722851,131.915300,2.598800,167.000000,0.000000,0.370000,4858610
K02845.01,CANDIDATE,1.574087,131.862700,1.617400,247.000000,0.000000,0.180000,10591855
K02846.01,FALSE POSITIVE,0.947743,132.381300,1.796700,248.000000,0.000000,0.025000,4832175
K02847.01,FALSE POSITIVE,1.099288,131.504000,1.663400,339.000000,0.000000,0.010000,12935144
K02848.01,CANDIDATE,13.787144,144.776300,5.382200,91.000000,0.000000,0.870000,7749773
K02849.01,CANDIDATE,5.959585,135.006900,2.838000,164.000000,0.000000,0.170000,10064256
K02850.01,FALSE POSITIVE,1.114304,131.756000,2.222300,172.000000,0.000000,0.810000,4075015
K02851.01,CANDIDATE,3.420638,132.307500,1.681400,388.000000,0.000000,0.780000,6697605
K02851.02,CANDIDATE,1.239357,131.851200,1.544800,145.000000,0.000000,0.430000,6697605
K02852.01,CANDIDATE,0.675649,131.681600,1.905400,221.000000,0.000000,0.280000,6294819
K02853.01,CANDIDATE,1.407023,131.607400,1.362000,190.000000,0.000000,0.460000,12602314
K02854.01,FALSE POSITIVE,0.755112,131.807300,3.179400,207.000000,0.000000,0.030000,5513866
K02855.01,CANDIDATE,1.400750,132.023900,1.051500,152.000000,0.000000,0.620000,4547603
K02856.01,CANDIDATE,25.873330,143.275900,5.649400,758.000000,0.000000,0.260000,5688910
K02857.01,CANDIDATE,20.264270,135.279600,4.462200,189.000000,0.000000,0.860000,6345732
K02857.02,CANDIDATE,7.441406,137.746400,4.744500,86.000000,0.000000,0.360000,6345732
K02858.01,FALSE POSITIVE,0.474627,131.543900,1.041800,325.000000,0.000000,0.340000,6185496
K02859.01,CANDIDATE,3.446207,132.228700,2.146200,84.000000,0.000000,0.830000,10397751
K02859.02,CANDIDATE,2.005409,133.245000,1.868400,55.000000,0.000000,0.520000,10397751
K02859.03,CANDIDATE,4.288818,132.383300,2.667400,76.000000,0.000000,0.270000,10397751
K02859.04,CANDIDATE,2.905106,132.564300,2.460000,53.300000,0.200000,0.950000,10397751
K02860.01,CANDIDATE,103.427800,220.220000,5.375000,1107.000000,0.000000,0.030000,6606438
K02861.01,FALSE POSITIVE,1.868556,132.515300,1.181100,225.000000,0.000000,0.890000,7815931
K02862.01,CANDIDATE,24.575370,144.178000,2.324200,1013.000000,0.000000,0.900000,6679295
K02863.01,FALSE POSITIVE,1.703356,132.461600,1.960200,97.000000,0.000000,0.220000,3241557
K02864.01,FALSE POSITIVE,3.778891,134.187300,5.419500,51.000000,0.000000,0.150000,3957082
K02865.01,CANDIDATE,1.311561,131.531900,1.998100,152.000000,0.000000,0.530000,8681833
K02866.01,CANDIDATE,1.291246,131.983800,2.029100,66.000000,0.000000,0.020000,4138951
K02867.01,FALSE POSITIVE,1.332547,132.059200,3.184700,28.000000,0.000000,0.120000,9899181
K02867.02,CANDIDATE,18.940000,139.012000,5.644800,9.000000,0.000000,0.510000,9899181
K02868.01,CANDIDATE,10.652797,136.085500,2.724400,888.000000,0.000000,0.440000,8884274
K02869.01,CANDIDATE,3.300426,133.561700,4.641300,102.000000,0.000000,0.200000,7767162
K02869.02,CANDIDATE,274.728830,300.492140,3.680000,366.900000,0.080000,0.500000,7767162
K02870.01,FALSE POSITIVE,5.629550,136.858000,4.505500,299.000000,0.000000,0.970000,4861791
K02871.01,CANDIDATE,12.100010,143.037500,3.414900,178.000000,0.000000,0.200000,10793172
K02871.02,CANDIDATE,5.363717,134.649100,2.762400,120.000000,0.000000,0.030000,10793172
K02871.03,CANDIDATE,18.080803,140.569700,5.701000,116.900000,1.650000,0.982000,10793172
K02872.01,FALSE POSITIVE,3.173199,133.380500,2.499200,122.000000,0.000000,0.370000,7136729
K02873.01,FALSE POSITIVE,5.243903,132.702100,9.083000,166.000000,0.000000,0.020000,6364276
K02874.01,CANDIDATE,0.352518,132.012630,1.012700,181.000000,0.000000,0.240000,9149789
K02875.01,CANDIDATE,0.299699,132.013690,0.737100,354.000000,0.000000,0.840000,12170648
K02876.01,CANDIDATE,5.195199,133.344500,2.063500,327.000000,0.000000,0.870000,4367854
K02877.01,CANDIDATE,5.308774,134.245600,3.101300,136.000000,0.000000,0.140000,7019524
K02878.01,CANDIDATE,3.895233,131.858900,1.689600,205.000000,0.000000,0.230000,5106313
K02879.01,FALSE POSITIVE,0.339071,131.866780,1.158100,42.000000,0.000000,0.314000,7051984
K02880.01,FALSE POSITIVE,0.740926,131.909300,1.106200,228.000000,0.000000,0.620000,9825174
K02881.01,FALSE POSITIVE,0.451792,133.683830,1.185200,1201.000000,0.000000,0.180000,7812455
K02882.01,CANDIDATE,75.857790,165.566387,4.771500,1320.000000,0.000000,0.255300,5642620
K02882.02,CANDIDATE,0.493395,131.572356,0.883800,304.000000,0.000000,0.260200,5642620
K02883.01,CANDIDATE,11.954051,140.259800,2.666400,982.000000,0.000000,0.750000,5209845
K02884.01,FALSE POSITIVE,2.488966,132.090200,4.570500,58.000000,0.000000,0.090000,9652649
K02885.01,FALSE POSITIVE,20.233810,141.392200,3.826500,318.000000,0.000000,0.390000,11100670
K02886.01,CANDIDATE,0.881839,131.690500,1.325000,290.000000,0.000000,0.300000,6129524
K02887.01,FALSE POSITIVE,1.568598,131.637500,3.001800,321.000000,0.000000,0.316200,3859363
K02888.01,FALSE POSITIVE,0.623443,131.989110,1.074200,124.000000,0.000000,0.965000,12023078
K02889.01,FALSE POSITIVE,5.243629,132.721000,9.899100,129.000000,0.000000,0.110000,6364162
K02890.01,CANDIDATE,8.988100,138.851000,4.580900,149.000000,0.000000,0.910000,7463685
K02891.01,FALSE POSITIVE,2.023129,132.070900,1.335700,73.000000,0.000000,0.770000,10068024
K02892.01,FALSE POSITIVE,10.635946,139.801900,3.020200,244.000000,0.000000,0.490000,9636563
K02893.01,FALSE POSITIVE,0.495072,132.031220,1.122600,451.000000,0.000000,0.020000,9520443
K02894.01,CANDIDATE,10.310531,141.519600,5.451200,414.000000,0.000000,0.660000,6937402
K02895.01,FALSE POSITIVE,1.069844,132.442650,4.920300,609.000000,0.000000,0.017000,5475641
K02896.01,FALSE POSITIVE,1.077465,131.583430,1.569100,170.000000,0.000000,0.060000,2853828
K02897.01,FALSE POSITIVE,0.584311,132.011690,1.531400,767.000000,0.000000,0.190000,5817986
K02898.01,CANDIDATE,25.384130,137.775600,3.821500,605.000000,0.000000,0.240000,11129258
K02899.01,CANDIDATE,5.772063,134.930600,2.718200,357.000000,0.000000,0.280000,4939533
K02900.01,CANDIDATE,46.151030,147.816200,5.436800,748.000000,0.000000,0.910000,4846856
K02901.01,FALSE POSITIVE,0.633511,131.564700,1.314300,180.000000,0.000000,0.290000,9366886
K02902.01,FALSE POSITIVE,138.612000,170.980000,13.790400,61.000000,0.000000,0.570000,10601465
K02903.01,FALSE POSITIVE,17.416540,141.102800,2.693600,380.000000,0.000000,0.270000,3657176
K02904.01,CANDIDATE,16.358340,141.256700,9.539300,112.000000,0.000000,0.910000,3969687
K02905.01,FALSE POSITIVE,36.005490,144.338800,3.657400,114.000000,0.000000,0.510000,9369366
K02906.01,CANDIDATE,13.909500,142.868800,6.781000,103.000000,0.000000,0.460000,6716545
K02906.02,CANDIDATE,145.892600,194.613000,9.287700,99.000000,0.000000,0.790000,6716545
K02907.01,FALSE POSITIVE,1.146939,132.263500,1.736100,318.000000,0.000000,0.150000,2708885
K02908.01,FALSE POSITIVE,1.245363,132.210200,2.156200,260.000000,0.000000,0.090000,6612284
K02909.01,FALSE POSITIVE,0.773594,132.091900,1.570400,67.000000,0.000000,0.028000,7461307
K02910.01,CANDIDATE,15.362540,145.574100,3.641600,552.000000,0.000000,0.890000,4483138
K02911.01,FALSE POSITIVE,12.426730,141.502000,16.309900,100.000000,0.000000,0.690000,5471202
K02912.01,FALSE POSITIVE,0.873226,132.232700,0.928500,267.000000,0.000000,0.810000,9640439
K02913.01,CANDIDATE,2.888796,132.331100,2.925300,43.000000,0.000000,0.360000,9693006
K02914.01,CANDIDATE,21.118130,133.592800,9.935800,106.000000,0.000000,0.910000,6837283
K02915.01,CANDIDATE,5.060935,134.470300,2.501000,76.000000,0.000000,0.940000,5613821
K02916.01,CANDIDATE,0.306933,131.642190,0.783800,106.000000,0.000000,0.700000,7269881
K02917.01,FALSE POSITIVE,0.730900,131.500000,2.934100,187.000000,0.000000,0.435200,3228945
K02918.01,FALSE POSITIVE,0.515553,131.651650,1.315800,2232.000000,0.000000,0.500000,7008149
K02919.01,CANDIDATE,2.522585,131.644900,0.927400,208.000000,0.000000,1.000000,10332213
K02920.01,CANDIDATE,6.739726,132.286800,4.077200,163.000000,0.000000,0.260000,7090524
K02921.01,CANDIDATE,16.614700,137.328200,2.837800,366.000000,0.000000,0.540000,6842807
K02922.01,FALSE POSITIVE,0.497585,131.655500,1.359400,180.000000,0.000000,0.420000,4381282
K02923.01,CANDIDATE,5.838947,136.901100,1.189300,272.000000,0.000000,0.790000,9815053
K02924.01,CANDIDATE,2.279533,133.354300,1.626700,129.000000,0.000000,0.760000,7609553
K02925.01,CANDIDATE,0.716534,131.718400,0.716500,80.000000,0.000000,0.950000,6974658
K02926.01,CANDIDATE,12.285490,131.901000,2.916600,1649.000000,0.000000,0.710000,10122538
K02926.02,CANDIDATE,5.536068,131.887300,2.027100,1344.000000,0.000000,0.630000,10122538
K02926.03,CANDIDATE,20.956816,139.087530,3.499000,2255.000000,0.144000,0.000000,10122538
K02926.04,CANDIDATE,37.632708,158.832200,4.510000,2099.000000,0.180000,0.000000,10122538
K02927.01,CANDIDATE,24.435280,134.879000,4.136600,556.000000,0.000000,0.300000,5787131
K02928.01,FALSE POSITIVE,17.733470,143.932900,5.319700,243.000000,0.000000,0.020000,3230753
K02929.01,FALSE POSITIVE,10.064331,135.264400,3.517700,303.000000,0.000000,0.840000,8358012
K02930.01,FALSE POSITIVE,1.129758,132.525800,2.842700,157.000000,0.000000,0.150000,4664046
K02931.01,CANDIDATE,99.250950,148.542600,5.793100,552.000000,0.000000,0.390000,8611257
K02932.01,FALSE POSITIVE,3.849332,134.435100,2.227100,603.000000,0.000000,0.180000,3861611
K02933.01,CANDIDATE,119.084060,163.557400,3.203200,2978.000000,0.000000,1.350000,12416987
K02934.01,FALSE POSITIVE,0.637487,131.977200,1.912600,276.000000,0.000000,0.230000,10964265
K02935.01,CANDIDATE,27.880110,134.538700,6.966400,237.000000,0.000000,0.020000,8259713
K02936.01,CANDIDATE,6.480178,132.860700,3.284500,147.000000,0.000000,0.720000,10880507
K02940.01,FALSE POSITIVE,129.683661,244.891400,7.863500,291.000000,0.000000,0.316200,9823564
K02941.01,FALSE POSITIVE,4.309101,134.706400,1.392800,126.000000,0.000000,0.890000,9532424
K02942.01,CANDIDATE,13.842930,139.954000,4.074400,482.000000,0.000000,0.300000,4385148
K02942.02,CANDIDATE,24.276840,152.408000,4.953300,493.000000,0.000000,0.280000,4385148
K02943.01,FALSE POSITIVE,54.409720,175.398100,9.576000,213.000000,0.000000,0.830000,9838468
K02944.01,FALSE POSITIVE,9.121999,138.845100,3.465600,923.000000,0.000000,0.290000,6781548
K02945.01,CANDIDATE,19.947380,144.249900,1.765900,923.000000,0.000000,0.020000,8617363
K02946.01,CANDIDATE,15.141120,143.735300,4.359500,551.000000,0.000000,0.730000,9642292
K02947.01,FALSE POSITIVE,57.103600,151.062000,10.325300,190.000000,0.000000,0.530000,9950316
K02948.01,CANDIDATE,11.391530,141.567800,4.982500,46.000000,0.000000,0.910000,6356692
K02949.01,CANDIDATE,10.174380,132.362000,6.519300,51.000000,0.000000,0.030000,6026737
K02949.02,CANDIDATE,3.750170,134.816800,2.750000,37.200000,0.040000,0.700000,6026737
K02950.01,CANDIDATE,0.422016,131.746770,0.918000,1258.000000,0.000000,0.650000,6028860
K02951.01,CANDIDATE,2.443564,132.808000,1.417200,70.000000,0.000000,0.290000,4991208
K02952.01,FALSE POSITIVE,1.759262,132.074200,2.309100,190.000000,0.000000,0.090000,8243283
K02953.01,FALSE POSITIVE,0.472915,131.619800,1.811200,95.000000,0.000000,0.210000,6778019
K02954.01,FALSE POSITIVE,0.338350,131.777200,0.966600,208.000000,0.000000,0.130000,4571536
K02955.01,FALSE POSITIVE,0.591277,131.745600,1.026000,156.000000,0.000000,0.300000,5108946
K02956.01,CANDIDATE,3.937713,135.268400,4.957600,26.000000,0.000000,0.210000,8801316
K02957.01,CANDIDATE,4.644899,133.673700,2.530100,94.000000,0.000000,0.020000,10904004
K02958.01,CANDIDATE,31.608540,134.680800,3.717200,355.000000,0.000000,0.550000,10597693
K02959.01,CANDIDATE,16.156090,140.215200,2.957300,872.000000,0.000000,0.380000,7466270
K02960.01,FALSE POSITIVE,1.465939,132.329700,1.329800,47.000000,0.000000,0.620000,10876237
K02961.01,CANDIDATE,3.784706,133.519600,3.131500,35.000000,0.000000,0.670000,10471515
K02962.01,CANDIDATE,2.172927,131.731200,2.164500,91.000000,0.000000,0.240000,4935172
K02963.01,CANDIDATE,18.220770,141.371800,5.481300,222.000000,0.000000,0.240000,8760040
K02963.02,CANDIDATE,7.350986,133.640100,2.706900,121.000000,0.000000,0.860000,8760040
K02964.01,CANDIDATE,47.449490,173.455000,10.825800,249.000000,0.000000,0.600000,10098844
K02965.01,FALSE POSITIVE,1.352573,132.041200,3.750500,56.000000,0.000000,0.080000,8429415
K02966.01,FALSE POSITIVE,7.727653,136.198800,2.230000,423.000000,0.000000,0.020000,5014903
K02967.01,CANDIDATE,37.303040,133.315000,7.479300,682.000000,0.000000,0.020000,5980783
K02968.01,CANDIDATE,10.164295,136.432600,6.039900,43.000000,0.000000,0.940000,8873090
K02969.01,FALSE POSITIVE,31.973810,133.867700,9.569600,106.000000,0.000000,0.030000,8560804
K02970.01,CANDIDATE,4.820551,135.782700,3.505800,41.000000,0.000000,0.840000,5450893
K02971.01,CANDIDATE,6.095883,134.593800,5.493900,62.000000,0.000000,0.090000,4770174
K02971.02,CANDIDATE,31.952988,159.664800,8.513000,93.700000,0.228000,0.802000,4770174
K02972.01,CANDIDATE,13.251630,141.141000,5.741400,290.000000,0.000000,0.030000,8949925
K02972.02,CANDIDATE,42.027881,138.825100,8.490000,343.300000,0.290000,0.700000,8949925
K02973.01,FALSE POSITIVE,5.765619,134.958800,3.364300,213.000000,0.000000,0.025000,5091016
K02974.01,FALSE POSITIVE,0.576438,131.688300,2.082200,64.000000,0.000000,0.029000,3336283
K02975.01,CANDIDATE,175.331300,230.931200,5.197300,1038.000000,0.000000,0.170000,6948480
K02976.01,CANDIDATE,21.613185,137.022000,1.740000,1021.000000,0.000000,0.530000,6438099
K02977.01,CANDIDATE,2.788149,131.852500,3.386000,60.000000,0.000000,0.170000,11090556
K02977.02,CANDIDATE,4.138284,133.226700,3.501400,68.000000,0.000000,0.220000,11090556
K02978.01,FALSE POSITIVE,2.618399,134.038900,3.891100,277.000000,0.000000,0.031000,10686814
K02979.01,FALSE POSITIVE,1.371293,131.934900,1.537600,66.000000,0.000000,0.940000,2720514
K02980.01,CANDIDATE,1.638626,132.302000,1.945900,180.000000,0.000000,0.690000,9468551
K02981.01,CANDIDATE,9.066878,134.752300,3.021200,420.000000,0.000000,0.890000,9076971
K02982.01,CANDIDATE,4.022294,135.174900,0.991400,235.000000,0.000000,0.940000,8360640
K02983.01,FALSE POSITIVE,0.423855,132.189830,1.009900,240.000000,0.000000,0.750000,5695904
K02984.01,CANDIDATE,11.455600,136.321400,5.052600,78.000000,0.000000,0.150000,7918652
K02985.01,FALSE POSITIVE,0.575884,132.006210,1.471600,479.000000,0.000000,0.220000,8847111
K02986.01,FALSE POSITIVE,0.562556,131.747900,1.677400,223.000000,0.000000,0.620000,4568298
K02987.01,FALSE POSITIVE,0.993708,132.137800,0.905000,68.000000,0.000000,0.900000,4374339
K02988.01,FALSE POSITIVE,2.437312,132.069820,1.893300,57.000000,0.000000,0.316200,1725415
K02989.01,CANDIDATE,6.331270,137.135200,2.914200,364.000000,0.000000,0.100000,6636320
K02990.01,CANDIDATE,11.199480,137.541000,3.740500,170.000000,0.000000,0.330000,5520547
K02991.01,FALSE POSITIVE,1.501769,131.564300,3.377000,113.000000,0.000000,0.020000,4848424
K02992.01,CANDIDATE,82.659000,152.676000,3.816500,1490.000000,0.000000,0.030000,8509442
K02993.01,FALSE POSITIVE,0.692694,131.803800,1.014000,1497.000000,0.000000,1.010000,11304987
K02994.01,CANDIDATE,2.033876,131.916500,3.304900,80.000000,0.000000,0.340000,11244137
K02995.01,CANDIDATE,5.194928,131.622800,3.202700,304.000000,0.000000,0.800000,3848275
K02996.01,CANDIDATE,15.931340,141.813600,3.002400,742.000000,0.000000,1.250000,12021625
K02997.01,FALSE POSITIVE,1.332499,132.092500,4.379600,147.000000,0.000000,0.030000,9777256
K02998.01,CANDIDATE,28.227370,141.492400,5.724200,1208.000000,0.000000,0.300000,4175630
K02999.01,FALSE POSITIVE,0.545543,131.724700,1.999700,86.000000,0.000000,0.023000,7433585
K03000.01,FALSE POSITIVE,18.399020,144.875900,3.867100,125.000000,0.000000,0.260000,5702939
K03001.01,FALSE POSITIVE,0.384469,131.736600,0.929100,780.000000,0.000000,0.870000,11709423
K03002.01,FALSE POSITIVE,11.629096,132.818100,2.846300,95.000000,0.000000,0.920000,3852655
K03003.01,FALSE POSITIVE,13.655170,137.522300,4.268400,215.000000,0.000000,0.850000,11255231
K03004.01,CANDIDATE,20.071130,136.929000,6.104700,350.000000,0.000000,0.680000,6103377
K03004.02,CANDIDATE,7.039701,137.411900,3.210000,284.000000,0.100000,0.000000,6103377
K03005.01,FALSE POSITIVE,1.312465,132.221400,1.481700,43.000000,0.000000,0.830000,3747262
K03006.01,FALSE POSITIVE,0.998219,131.818300,1.780000,134.000000,0.000000,0.600000,8758136
K03007.01,CANDIDATE,11.191773,138.041300,2.501800,178.000000,0.000000,0.820000,10190075
K03008.01,CANDIDATE,2.997905,131.770800,4.369200,45.000000,0.000000,0.400000,9070666
K03009.01,CANDIDATE,0.764865,132.130400,1.190900,172.000000,0.000000,0.410000,12405333
K03010.01,CANDIDATE,60.871300,179.238000,4.571100,703.000000,0.000000,0.460000,3642335
K03011.01,FALSE POSITIVE,2.115486,132.010000,3.759200,329.000000,0.000000,0.030000,3328052
K03012.01,FALSE POSITIVE,1.086486,131.964400,1.004100,68.000000,0.000000,0.950000,7109851
K03013.01,CANDIDATE,3.765615,131.755000,0.999600,231.000000,0.000000,0.900000,11565544
K03014.01,CANDIDATE,86.115100,134.891000,6.250500,935.000000,0.000000,0.850000,7347246
K03015.01,CANDIDATE,3.614599,133.092200,3.347700,46.000000,0.000000,0.030000,11403530
K03016.01,FALSE POSITIVE,0.710896,132.049500,1.179600,107.000000,0.000000,0.500000,10617638
